cell_id,donor,cell_type,species,batch_nn,dataset,batch,leiden
human1_lib2.final_cell_0060-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0061-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0062-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0063-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0064-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0065-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0066-1,human1,ductal,human,human1,inDrop,1,20
human1_lib2.final_cell_0067-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0068-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0069-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0070-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0071-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0072-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0073-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0074-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0075-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0076-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0077-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0078-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0079-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0080-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0081-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0082-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0083-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0084-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0085-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0086-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0087-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0088-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0089-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0090-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0091-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0092-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0093-1,human1,endothelial,human,human1,inDrop,1,2
human1_lib2.final_cell_0094-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0095-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0096-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0097-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0098-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0099-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0100-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0101-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0102-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0103-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0104-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0105-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0106-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0107-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0108-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0109-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0110-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0111-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0112-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0113-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0114-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0115-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0116-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0117-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0118-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0119-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0120-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0121-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0122-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0123-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0124-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0125-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0126-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0127-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0128-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0129-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0130-1,human1,stellate,human,human1,inDrop,1,13
human1_lib2.final_cell_0131-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0132-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0133-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0134-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0135-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0136-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0137-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0138-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0139-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0140-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0141-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0142-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0143-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0144-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0145-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0146-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0147-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0148-1,human1,ductal,human,human1,inDrop,1,22
human1_lib2.final_cell_0149-1,human1,immune,human,human1,inDrop,1,23
human1_lib2.final_cell_0150-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0151-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0152-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0153-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0154-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0155-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0156-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0157-1,human1,stellate,human,human1,inDrop,1,13
human1_lib2.final_cell_0158-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0159-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0160-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0161-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0162-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0163-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0164-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0165-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0166-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0167-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0168-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0169-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0170-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0171-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0172-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0173-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0174-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0175-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0176-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0177-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0178-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0179-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0180-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0181-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0182-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0183-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0184-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0185-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0186-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0187-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0188-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0189-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0190-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0191-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0192-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0193-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0194-1,human1,delta,human,human1,inDrop,1,6
human1_lib2.final_cell_0195-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0196-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0197-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0198-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0199-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0200-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0201-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0202-1,human1,gamma,human,human1,inDrop,1,19
human1_lib2.final_cell_0203-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0204-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0205-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0206-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0207-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0208-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0209-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0210-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0211-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0212-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0213-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0214-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0215-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0216-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0217-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0218-1,human1,stellate,human,human1,inDrop,1,13
human1_lib2.final_cell_0219-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0220-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0221-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0222-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0223-1,human1,stellate,human,human1,inDrop,1,13
human1_lib2.final_cell_0224-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0225-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0226-1,human1,gamma,human,human1,inDrop,1,19
human1_lib2.final_cell_0227-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0228-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0229-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0230-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0231-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0232-1,human1,endothelial,human,human1,inDrop,1,16
human1_lib2.final_cell_0233-1,human1,gamma,human,human1,inDrop,1,19
human1_lib2.final_cell_0234-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0235-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0236-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0237-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0238-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0239-1,human1,beta,human,human1,inDrop,1,19
human1_lib2.final_cell_0240-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0241-1,human1,endothelial,human,human1,inDrop,1,6
human1_lib2.final_cell_0242-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0243-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0244-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0245-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0246-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0247-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0248-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0249-1,human1,delta,human,human1,inDrop,1,6
human1_lib2.final_cell_0250-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0251-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0252-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0253-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0254-1,human1,endothelial,human,human1,inDrop,1,16
human1_lib2.final_cell_0255-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0256-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0257-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0258-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0259-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0260-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0261-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0262-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0263-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0264-1,human1,gamma,human,human1,inDrop,1,19
human1_lib2.final_cell_0265-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0266-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0267-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0268-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0269-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0270-1,human1,gamma,human,human1,inDrop,1,19
human1_lib2.final_cell_0271-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0272-1,human1,schwann,human,human1,inDrop,1,13
human1_lib2.final_cell_0273-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0274-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0275-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0276-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0277-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0278-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0279-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0280-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0281-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0282-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0283-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0284-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0285-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0286-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0287-1,human1,immune,human,human1,inDrop,1,23
human1_lib2.final_cell_0288-1,human1,gamma,human,human1,inDrop,1,19
human1_lib2.final_cell_0289-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0290-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0291-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0292-1,human1,acinar,human,human1,inDrop,1,5
human1_lib2.final_cell_0293-1,human1,endothelial,human,human1,inDrop,1,16
human1_lib2.final_cell_0294-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0295-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0296-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0297-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0298-1,human1,alpha,human,human1,inDrop,1,6
human1_lib2.final_cell_0299-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0300-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0301-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0302-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0303-1,human1,immune,human,human1,inDrop,1,23
human1_lib2.final_cell_0304-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0305-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0306-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0307-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0308-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0309-1,human1,stellate,human,human1,inDrop,1,13
human1_lib2.final_cell_0310-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0311-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0312-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0313-1,human1,endothelial,human,human1,inDrop,1,10
human1_lib2.final_cell_0314-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0315-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0316-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0317-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0318-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0319-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0320-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0321-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0322-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0323-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0324-1,human1,stellate,human,human1,inDrop,1,13
human1_lib2.final_cell_0325-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0326-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0327-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0328-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0329-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0330-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0331-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0332-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0333-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0334-1,human1,gamma,human,human1,inDrop,1,19
human1_lib2.final_cell_0335-1,human1,ductal,human,human1,inDrop,1,10
human1_lib2.final_cell_0336-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0337-1,human1,gamma,human,human1,inDrop,1,18
human1_lib2.final_cell_0338-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0339-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0340-1,human1,gamma,human,human1,inDrop,1,19
human1_lib2.final_cell_0341-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0342-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0343-1,human1,immune,human,human1,inDrop,1,23
human1_lib2.final_cell_0344-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0345-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0346-1,human1,stellate,human,human1,inDrop,1,13
human1_lib2.final_cell_0347-1,human1,delta,human,human1,inDrop,1,19
human1_lib2.final_cell_0348-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0349-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0350-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0351-1,human1,alpha,human,human1,inDrop,1,18
human1_lib2.final_cell_0352-1,human1,beta,human,human1,inDrop,1,6
human1_lib2.final_cell_0353-1,human1,beta,human,human1,inDrop,1,6
